,start_time,end_time,instrument,note,note_value
6664,22067166,22082014,43,51,Triplet
6665,22075870,22092254,1,39,Eighth
6666,22075870,22092254,1,51,Eighth
6667,22082526,22091742,43,54,Triplet
6668,22092254,22107102,1,54,Eighth
6669,22092254,22106590,43,58,Eighth
6670,22092254,22107102,1,42,Eighth
6671,22092254,22101982,41,70,Triplet
6672,22092254,22101982,42,58,Triplet
6673,22101982,22114782,42,63,Triplet
6674,22101982,22114782,41,75,Triplet
6675,22107102,22129118,1,58,Eighth
6676,22107102,22129118,1,46,Eighth
6677,22107102,22113246,1,77,Thirty Second
6678,22113246,22118366,1,75,Thirty Second
6679,22114782,22129118,41,78,Triplet
6680,22114782,22129118,42,66,Triplet
6681,22118366,22123998,1,74,Thirty Second
6682,22123998,22129118,1,75,Thirty Second
6683,22129630,22140894,43,46,Triplet
6684,22129630,22147038,1,58,Eighth
6685,22129630,22140894,1,78,Triplet
6686,22129630,22147550,41,82,Eighth
6687,22129630,22147038,1,34,Eighth
6688,22129630,22163422,42,58,Dotted Eighth
6689,22129630,22163422,42,68,Dotted Eighth
6690,22140894,22154718,43,53,Triplet
6691,22140894,22154718,1,74,Triplet
6692,22147550,22170078,1,56,Eighth
6693,22147550,22170078,41,74,Eighth
6694,22147550,22170078,1,46,Eighth
6695,22154718,22170078,1,77,Triplet
6696,22154718,22170078,43,58,Triplet
6697,22171102,22248414,1,72,Half
6698,22171102,22294494,1,39,Dotted Half
6699,22171102,22248414,1,75,Half
6700,22171102,22294494,1,36,Dotted Half
6701,22171102,22294494,1,42,Dotted Half
6702,22171102,22294494,1,33,Dotted Half
6703,22171102,22248414,1,63,Half
6704,22171102,22203870,41,75,Dotted Eighth
6705,22171102,22203870,41,66,Dotted Eighth
6706,22171102,22189534,43,51,Eighth
6707,22171102,22189534,42,66,Eighth
6708,22171102,22248414,1,66,Half
6709,22171102,22294494,1,45,Dotted Half
6710,22190046,22211038,42,51,Eighth
6711,22190046,22211038,43,39,Eighth
6712,22211038,22234078,43,42,Eighth
6713,22211038,22234078,42,54,Eighth
6714,22234078,22258654,43,39,Eighth
6715,22234078,22258654,42,51,Eighth
6716,22234078,22259678,41,63,Eighth
6717,22259678,22280670,42,54,Eighth
6718,22259678,22281182,41,66,Eighth
6719,22270430,22281182,1,75,Sixteenth
6720,22281182,22306270,41,63,Eighth
6721,22281182,22306270,42,51,Eighth
6722,22281182,22288862,1,77,Thirty Second
6723,22288862,22294494,1,75,Thirty Second
6724,22294494,22301662,1,74,Thirty Second
6725,22301662,22306270,1,75,Thirty Second
6726,22306782,22330846,1,75,Eighth
6727,22306782,22330846,1,72,Eighth
6728,22306782,22330846,1,84,Eighth
6729,22306782,22330846,1,34,Eighth
6730,22306782,22324190,42,58,Triplet
6731,22306782,22324190,43,46,Triplet
6732,22306782,22330846,1,79,Eighth
6733,22306782,22330846,1,46,Eighth
6734,22324190,22339038,42,63,Triplet
6735,22324190,22339038,43,51,Triplet
6736,22330846,22350814,1,39,Eighth
6737,22330846,22350814,1,70,Eighth
6738,22330846,22350814,1,82,Eighth
6739,22330846,22350814,1,51,Eighth
6740,22330846,22350814,1,79,Eighth
6741,22339038,22350302,42,67,Triplet
6742,22339038,22350814,43,55,Triplet
6743,22350814,22366174,1,68,Eighth
6744,22350814,22366174,1,80,Eighth
6745,22350814,22359006,42,58,Triplet
6746,22350814,22366174,1,55,Eighth
6747,22350814,22359006,41,70,Triplet
6748,22350814,22365662,43,58,Eighth
6749,22350814,22366174,1,43,Eighth
6750,22350814,22366174,1,77,Eighth
6751,22359006,22372318,42,63,Triplet
6752,22359006,22372318,41,75,Triplet
6753,22366174,22385118,1,67,Eighth
6754,22366174,22385118,1,58,Eighth
6755,22366174,22385118,1,79,Eighth
6756,22366174,22385118,1,75,Eighth
6757,22366174,22385118,1,46,Eighth
6758,22372318,22384606,42,67,Triplet
6759,22372318,22384606,41,79,Triplet
6760,22385118,22407134,42,74,Eighth
6761,22385118,22407134,1,60,Eighth
6762,22385118,22398430,41,87,Triplet
6763,22385118,22407134,1,77,Eighth
6764,22385118,22407134,1,48,Eighth
6765,22385118,22407134,1,74,Eighth
6766,22385118,22407134,1,65,Eighth
6767,22398430,22412766,41,79,Triplet
6768,22407134,22424542,1,36,Eighth
6769,22407134,22424542,1,72,Eighth
6770,22407134,22424542,42,72,Eighth
6771,22407134,22424542,1,63,Eighth
6772,22407134,22424542,1,48,Eighth
6773,22407134,22424542,1,75,Eighth
6774,22412766,22424542,41,75,Triplet
6775,22425054,22443486,1,70,Eighth
6776,22425054,22436318,43,44,Triplet
6777,22425054,22443486,1,62,Eighth
6778,22425054,22443998,1,44,Eighth
6779,22425054,22443998,1,32,Eighth
6780,22425054,22443486,1,74,Eighth
6781,22425054,22436318,42,56,Triplet
6782,22436318,22449118,43,48,Triplet
6783,22436318,22449118,42,60,Triplet
6784,22443998,22461918,1,48,Eighth
6785,22443998,22461918,1,59,Eighth
6786,22443998,22461918,1,71,Eighth
6787,22443998,22461918,1,36,Eighth
6788,22449118,22461406,42,65,Triplet
6789,22449118,22461918,43,53,Triplet
6790,22461918,22502878,1,68,Quarter
6791,22461918,22481886,43,56,Eighth
6792,22461918,22474718,41,68,Triplet
6793,22461918,22482398,1,41,Eighth
6794,22461918,22482398,1,53,Eighth
6795,22461918,22474718,42,56,Triplet
6796,22461918,22482398,1,73,Eighth
6797,22461918,22482398,1,61,Eighth
6798,22474718,22490078,42,60,Triplet
6799,22474718,22490078,41,72,Triplet
6800,22482398,22502878,1,44,Eighth
6801,22482398,22502878,1,72,Eighth
6802,22482398,22502878,1,60,Eighth
6803,22482398,22502878,1,56,Eighth
6804,22490078,22502878,42,65,Triplet
6805,22490078,22502878,41,77,Triplet
6806,22503390,22539742,1,32,Quarter
6807,22503390,22521310,42,72,Eighth
6808,22503390,22512094,1,77,Sixteenth
6809,22503390,22512094,1,65,Sixteenth
6810,22503390,22515678,41,84,Triplet
6811,22515678,22524382,1,68,Sixteenth
6812,22515678,22528478,41,80,Triplet
6813,22515678,22524382,1,80,Sixteenth
6814,22521310,22539742,42,68,Eighth
6815,22521310,22539742,1,44,Eighth
6816,22528478,22536670,1,72,Sixteenth
6817,22528478,22536670,1,84,Sixteenth
6818,22528478,22539742,41,72,Triplet
6819,22539742,22559710,1,79,Eighth
6820,22539742,22559710,1,75,Eighth
6821,22539742,22553566,42,58,Triplet
6822,22539742,22553566,43,46,Triplet
6823,22539742,22559710,1,84,Eighth
6824,22539742,22559710,1,34,Eighth
6825,22539742,22559710,1,72,Eighth
6826,22539742,22559710,1,46,Eighth
6827,22553566,22566878,43,51,Triplet
6828,22553566,22566878,42,63,Triplet
6829,22559710,22597598,1,75,Quarter
6830,22559710,22580701,1,51,Eighth
6831,22559710,22597598,1,63,Quarter
6832,22559710,22580701,1,39,Eighth
6833,22566878,22580701,43,55,Triplet
6834,22566878,22580701,42,67,Triplet
6835,22580701,22591966,42,58,Triplet
6836,22580701,22598109,1,55,Eighth
6837,22580701,22591966,41,70,Triplet
6838,22580701,22597598,43,58,Eighth
6839,22580701,22598109,1,43,Eighth
6840,22591966,22606302,41,75,Triplet
6841,22591966,22606302,42,63,Triplet
6842,22598109,22618590,1,58,Eighth
6843,22598109,22604254,1,77,Thirty Second
6844,22598109,22618590,1,46,Eighth
6845,22604254,22608862,1,75,Thirty Second
6846,22606302,22618590,42,67,Triplet
6847,22606302,22618590,41,79,Triplet
6848,22608862,22612958,1,74,Thirty Second
6849,22612958,22618590,1,75,Thirty Second
6850,22618590,22632414,43,46,Triplet
6851,22618590,22662110,1,34,Quarter
6852,22618590,22640606,1,67,Eighth
6853,22618590,22662110,1,74,Quarter
6854,22618590,22640606,41,82,Eighth
6855,22618590,22640606,1,79,Eighth
6856,22618590,22654942,42,58,Dotted Eighth
6857,22618590,22654942,42,68,Dotted Eighth
6858,22632414,22647774,43,53,Triplet
6859,22640606,22662110,1,65,Eighth
6860,22640606,22662110,41,74,Eighth
6861,22640606,22662110,1,77,Eighth
6862,22640606,22662110,1,46,Eighth
6863,22647774,22662110,43,58,Triplet
6864,22662622,22694878,1,75,Dotted Eighth
6865,22662622,22694878,41,67,Dotted Eighth
6866,22662622,22694878,43,51,Dotted Eighth
6867,22662622,22694878,41,75,Dotted Eighth
6868,22662622,22694878,42,58,Dotted Eighth
6869,22662622,22694878,1,67,Dotted Eighth
6870,22662622,22694878,42,67,Dotted Eighth
6871,22662622,22672350,1,39,Sixteenth
6872,22672350,22681566,1,46,Sixteenth
6873,22681566,22691806,1,55,Sixteenth
6874,22691806,22701534,1,58,Sixteenth
6875,22702046,22717918,42,51,Triplet
6876,22702046,22717918,1,79,Triplet
6877,22702046,22755294,41,79,Tied Quarter-Sixteenth
6878,22702046,22717918,1,67,Triplet
6879,22702046,22717918,1,75,Triplet
6880,22702046,22717918,42,58,Triplet
6881,22702046,22717918,43,46,Triplet
6882,22702046,22717918,1,63,Triplet
6883,22702046,22717918,43,39,Triplet
6884,22717918,22730718,1,65,Triplet
6885,22717918,22730718,1,70,Triplet
6886,22717918,22730718,1,77,Triplet
6887,22717918,22730718,42,58,Triplet
6888,22717918,22730718,43,39,Triplet
6889,22717918,22730718,43,46,Triplet
6890,22717918,22730718,1,58,Triplet
6891,22717918,22730718,42,51,Triplet
6892,22731230,22744030,1,55,Triplet
6893,22731230,22744030,1,75,Triplet
6894,22731230,22744030,43,46,Triplet
6895,22731230,22744030,1,67,Triplet
6896,22731230,22744030,43,39,Triplet
6897,22731230,22744030,42,58,Triplet
6898,22731230,22744030,42,51,Triplet
6899,22731230,22744030,1,63,Triplet
6900,22744542,22754782,42,51,Triplet
6901,22744542,22754782,1,75,Triplet
6902,22744542,22754782,1,79,Triplet
6903,22744542,22754782,43,39,Triplet
6904,22744542,22754782,42,58,Triplet
6905,22744542,22754782,43,46,Triplet
6906,22744542,22754782,1,63,Triplet
6907,22744542,22754782,1,67,Triplet
6908,22755294,22765534,1,65,Triplet
6909,22755294,22765534,1,58,Triplet
6910,22755294,22765534,43,46,Triplet
6911,22755294,22765534,1,70,Triplet
6912,22755294,22765534,42,51,Triplet
6913,22755294,22765534,43,39,Triplet
6914,22755294,22765534,1,77,Triplet
6915,22755294,22765534,42,58,Triplet
6916,22761438,22776798,41,79,Eighth
6917,22766046,22776798,1,67,Triplet
6918,22766046,22776798,43,39,Triplet
6919,22766046,22776798,1,63,Triplet
6920,22766046,22776798,42,58,Triplet
6921,22766046,22776798,42,51,Triplet
6922,22766046,22776798,1,55,Triplet
6923,22766046,22776798,1,75,Triplet
6924,22766046,22776798,43,46,Triplet
6925,22777310,22791134,43,46,Triplet
6926,22777310,22798302,41,79,Eighth
6927,22777310,22791134,43,39,Triplet
6928,22777310,22791134,1,63,Triplet
6929,22777310,22791134,42,51,Triplet
6930,22777310,22791134,42,58,Triplet
6931,22777310,22791134,1,67,Triplet
6932,22777310,22791134,1,79,Triplet
6933,22777310,22791134,1,75,Triplet
6934,22791646,22806494,1,63,Triplet
6935,22791646,22806494,1,55,Triplet
6936,22791646,22806494,43,46,Triplet
6937,22791646,22806494,1,75,Triplet
6938,22791646,22806494,42,51,Triplet
6939,22791646,22806494,42,58,Triplet
6940,22791646,22806494,1,67,Triplet
6941,22791646,22806494,43,39,Triplet
6942,22798302,22818270,41,80,Eighth
6943,22806494,22818270,1,70,Triplet
6944,22806494,22818270,43,46,Triplet
6945,22806494,22818270,43,39,Triplet
6946,22806494,22818270,1,58,Triplet
6947,22806494,22818270,1,77,Triplet
6948,22806494,22818270,42,58,Triplet
6949,22806494,22818270,42,51,Triplet
6950,22806494,22818270,1,65,Triplet
6951,22818782,22832094,1,68,Triplet
6952,22818782,22872542,41,80,Dotted Quarter
6953,22818782,22832094,1,65,Triplet
6954,22818782,22832094,42,58,Triplet
6955,22818782,22832094,43,46,Triplet
6956,22818782,22832094,42,51,Triplet
6957,22818782,22832094,1,77,Triplet
6958,22818782,22832094,1,80,Triplet
6959,22818782,22832094,43,39,Triplet
6960,22832605,22843358,1,75,Triplet
6961,22832605,22843358,42,51,Triplet
6962,22832605,22843358,1,63,Triplet
6963,22832605,22843358,42,58,Triplet
6964,22832605,22843358,1,67,Triplet
6965,22832605,22843358,43,39,Triplet
6966,22832605,22843358,1,79,Triplet
6967,22832605,22843358,43,46,Triplet
6968,22843870,22855646,1,70,Triplet
6969,22843870,22855646,1,65,Triplet
6970,22843870,22855646,1,58,Triplet
6971,22843870,22855646,42,51,Triplet
6972,22843870,22855646,42,58,Triplet
6973,22843870,22855646,1,77,Triplet
6974,22843870,22855646,43,46,Triplet
6975,22843870,22855646,43,39,Triplet
6976,22856158,22866398,43,46,Triplet
6977,22856158,22866398,1,65,Triplet
6978,22856158,22866398,1,80,Triplet
6979,22856158,22866398,42,58,Triplet
6980,22856158,22866398,1,68,Triplet
6981,22856158,22866398,42,51,Triplet
6982,22856158,22866398,43,39,Triplet
6983,22856158,22866398,1,77,Triplet
6984,22866910,22877661,42,51,Triplet
6985,22866910,22877661,1,63,Triplet
6986,22866910,22877661,1,67,Triplet
6987,22866910,22877661,1,79,Triplet
6988,22866910,22877661,43,39,Triplet
6989,22866910,22877661,1,75,Triplet
6990,22866910,22877661,42,58,Triplet
6991,22866910,22877661,43,46,Triplet
6992,22872542,22890462,41,86,Eighth
6993,22877661,22890462,42,51,Triplet
6994,22877661,22890462,42,58,Triplet
6995,22877661,22890462,43,46,Triplet
6996,22877661,22890462,43,39,Triplet
6997,22877661,22890462,1,77,Triplet
6998,22877661,22890462,1,58,Triplet
6999,22877661,22890462,1,65,Triplet
7000,22877661,22890462,1,70,Triplet
7001,22890462,22902750,1,80,Triplet
7002,22890462,22902750,42,58,Triplet
7003,22890462,22902750,1,77,Triplet
7004,22890462,22902750,1,68,Triplet
7005,22890462,22902750,43,39,Triplet
7006,22890462,22902750,43,46,Triplet
7007,22890462,22902750,1,65,Triplet
7008,22890462,22902750,42,51,Triplet
7009,22890462,22908894,41,86,Eighth
7010,22903262,22915550,1,70,Triplet
7011,22903262,22915550,43,46,Triplet
7012,22903262,22915550,42,51,Triplet
7013,22903262,22915550,1,77,Triplet
7014,22903262,22915550,1,65,Triplet
7015,22903262,22915550,1,58,Triplet
7016,22903262,22915550,42,58,Triplet
7017,22903262,22915550,43,39,Triplet
7018,22908894,22930398,41,87,Eighth
7019,22916062,22930398,1,67,Triplet
7020,22916062,22930398,1,79,Triplet
7021,22916062,22930398,43,46,Triplet
7022,22916062,22930398,1,63,Triplet
7023,22916062,22930398,42,51,Triplet
7024,22916062,22930398,1,75,Triplet
7025,22916062,22930398,42,58,Triplet
7026,22916062,22930398,43,39,Triplet
7027,22930910,22942686,1,67,Triplet
7028,22930910,22942686,43,39,Triplet
7029,22930910,22942686,42,58,Triplet
7030,22930910,22942686,42,51,Triplet
7031,22930910,22942686,1,82,Triplet
7032,22930910,22942686,43,46,Triplet
7033,22930910,22942686,1,70,Triplet
7034,22930910,22978014,41,87,Tied Quarter-Sixteenth
7035,22930910,22942686,1,79,Triplet
7036,22943198,22952414,1,65,Triplet
7037,22943198,22952414,43,39,Triplet
7038,22943198,22952414,43,46,Triplet
7039,22943198,22952414,1,80,Triplet
7040,22943198,22952414,42,58,Triplet
7041,22943198,22952414,1,68,Triplet
7042,22943198,22952414,42,51,Triplet
7043,22943198,22952414,1,77,Triplet
7044,22952926,22964190,1,63,Triplet
7045,22952926,22964190,43,46,Triplet
7046,22952926,22964190,1,79,Triplet
7047,22952926,22964190,42,58,Triplet
7048,22952926,22964190,1,67,Triplet
7049,22952926,22964190,42,51,Triplet
7050,22952926,22964190,43,39,Triplet
7051,22952926,22964190,1,75,Triplet
7052,22964702,22977501,1,70,Triplet
7053,22964702,22977501,1,67,Triplet
7054,22964702,22977501,43,39,Triplet
7055,22964702,22977501,42,58,Triplet
7056,22964702,22977501,1,82,Triplet
7057,22964702,22977501,42,51,Triplet
7058,22964702,22977501,43,46,Triplet
7059,22964702,22977501,1,79,Triplet
7060,22978014,22990814,1,80,Triplet
7061,22978014,22990814,1,65,Triplet
7062,22978014,22990814,43,39,Triplet
7063,22978014,22990814,42,58,Triplet
7064,22978014,22990814,43,46,Triplet
7065,22978014,22990814,1,77,Triplet
7066,22978014,22990814,42,51,Triplet
7067,22978014,22990814,1,68,Triplet
7068,22984670,23004637,41,87,Eighth
7069,22991326,23004637,42,51,Triplet
7070,22991326,23004637,43,39,Triplet
7071,22991326,23004637,1,63,Triplet
7072,22991326,23004637,42,58,Triplet
7073,22991326,23004637,43,46,Triplet
7074,22991326,23004637,1,79,Triplet
7075,22991326,23004637,1,67,Triplet
7076,22991326,23004637,1,75,Triplet
7077,23005150,23015902,42,51,Triplet
7078,23005150,23015902,43,39,Triplet
7079,23005150,23015902,1,75,Triplet
7080,23005150,23015902,1,87,Triplet
7081,23005150,23015902,42,63,Triplet
7082,23005150,23018462,41,92,Eighth
7083,23005150,23015902,1,72,Triplet
7084,23005150,23015902,1,84,Triplet
7085,23015902,23024094,42,51,Triplet
7086,23015902,23024094,43,39,Triplet
7087,23015902,23024094,1,75,Triplet
7088,23015902,23024094,1,63,Triplet
7089,23015902,23024094,42,63,Triplet
7090,23018462,23037406,41,91,Eighth
7091,23024606,23036894,42,51,Triplet
7092,23024606,23036894,42,63,Triplet
7093,23024606,23036894,1,74,Triplet
7094,23024606,23036894,1,82,Triplet
7095,23024606,23036894,1,86,Triplet
7096,23024606,23036894,43,39,Triplet
7097,23024606,23036894,1,70,Triplet
7098,23037406,23048158,1,68,Triplet
7099,23037406,23050718,41,89,Eighth
7100,23037406,23048158,43,39,Triplet
7101,23037406,23048158,1,72,Triplet
7102,23037406,23048158,1,80,Triplet
7103,23037406,23048158,42,63,Triplet
7104,23037406,23048158,42,51,Triplet
7105,23037406,23048158,1,84,Triplet
7106,23048669,23057374,42,51,Triplet
7107,23048669,23057374,1,63,Triplet
7108,23048669,23057374,42,63,Triplet
7109,23048669,23057374,43,39,Triplet
7110,23048669,23057374,1,75,Triplet
7111,23050718,23070686,41,84,Eighth
7112,23057885,23070686,42,51,Triplet
7113,23057885,23070686,1,72,Triplet
7114,23057885,23070686,1,68,Triplet
7115,23057885,23070686,1,84,Triplet
7116,23057885,23070686,43,39,Triplet
7117,23057885,23070686,42,63,Triplet
7118,23057885,23070686,1,80,Triplet
7119,23071198,23084510,1,70,Triplet
7120,23071198,23084510,1,79,Triplet
7121,23071198,23084510,43,39,Triplet
7122,23071198,23084510,42,51,Triplet
7123,23071198,23084510,43,46,Triplet
7124,23071198,23084510,42,58,Triplet
7125,23071198,23084510,1,67,Triplet
7126,23071198,23084510,1,82,Triplet
7127,23071198,23076830,41,86,Thirty Second
7128,23076830,23081950,41,87,Thirty Second
7129,23081950,23086558,41,86,Thirty Second
7130,23085021,23098846,42,58,Triplet
7131,23085021,23098846,43,46,Triplet
7132,23085021,23098846,1,70,Triplet
7133,23085021,23098846,42,51,Triplet
7134,23085021,23098846,1,58,Triplet
7135,23085021,23098846,43,39,Triplet
7136,23086558,23092190,41,87,Thirty Second
7137,23092190,23097310,41,86,Thirty Second
7138,23097310,23102430,41,87,Thirty Second
7139,23098846,23111646,43,46,Triplet
7140,23098846,23111646,1,65,Triplet
7141,23098846,23111646,42,51,Triplet
7142,23098846,23111646,43,39,Triplet
7143,23098846,23111646,1,80,Triplet
7144,23098846,23111646,1,68,Triplet
7145,23098846,23111646,1,77,Triplet
7146,23098846,23111646,42,58,Triplet
7147,23102430,23107038,41,84,Thirty Second
7148,23107038,23111646,41,86,Thirty Second
7149,23112157,23131614,41,87,Eighth
7150,23112157,23124958,1,75,Triplet
7151,23112157,23124958,43,39,Triplet
7152,23112157,23124958,1,67,Triplet
7153,23112157,23131102,42,58,Eighth
7154,23112157,23124958,1,63,Triplet
7155,23112157,23131102,42,51,Eighth
7156,23112157,23124958,1,79,Triplet
7157,23112157,23124958,43,46,Triplet
7158,23125470,23138781,1,75,Triplet
7159,23125470,23138781,1,63,Triplet
7160,23125470,23138781,1,58,Triplet
7161,23125470,23138781,43,46,Triplet
7162,23125470,23138781,43,39,Triplet
7163,23125470,23138781,1,70,Triplet
7164,23131614,23153118,41,82,Eighth
7165,23139293,23153118,1,70,Triplet
7166,23139293,23153118,1,58,Triplet
7167,23139293,23153118,1,55,Triplet
7168,23139293,23153118,43,46,Triplet
7169,23139293,23153118,43,39,Triplet
7170,23139293,23153118,1,67,Triplet
7171,23153630,23167454,1,55,Triplet
7172,23153630,23281118,41,82,Dotted Half
7173,23153630,23167454,1,67,Triplet
7174,23153630,23167454,1,51,Triplet
7175,23153630,23167454,43,39,Triplet
